"name","Type","Color","manacost","maybeboard","tags"
"Mountain","Basic Land - Mountain","R","","false","R - Wildfire"
"Mountain","Basic Land - Mountain","R","","false","R - Wildfire"
"Mountain","Basic Land - Mountain","R","","false","R - Wildfire"
"Mountain","Basic Land - Mountain","R","","false","R - Wildfire"
"Mountain","Basic Land - Mountain","R","","false","RG - Dinosaurs"
"Mountain","Basic Land - Mountain","R","","false","RG - Trample"
"Mountain","Basic Land - Mountain","R","","false","RW - Reanimate"
"Mountain","Basic Land - Mountain","R","","false","RW - Reanimate"
"Mountain","Basic Land - Mountain","R","","false","RW - Heroic"
"Mountain","Basic Land - Mountain","R","","false","UR - Draw Two"
"Mountain","Basic Land - Mountain","R","","false","UR - Energy"
"Mountain","Basic Land - Mountain","R","","false","UR - Draw Two"
"Mountain","Basic Land - Mountain","R","","false","UR - Draw Two"
"Mountain","Basic Land - Mountain","R","","false","UR - Energy"
"Mountain","Basic Land - Mountain","R","","false","BR - Gift Exchange"
"Mountain","Basic Land - Mountain","R","","false","BR - Gift Exchange"
"Mountain","Basic Land - Mountain","R","","false","BR - Gift Exchange"
"Mountain","Basic Land - Mountain","R","","false","RW - Lifelink Spells"
"Mountain","Basic Land - Mountain","R","","false","RW - Lifelink Spells"
"Mountain","Basic Land - Mountain","","","false","R - Treasure"
"Mountain","Basic Land - Mountain","R","","false","R - Treasure"
"Mountain","Basic Land - Mountain","R","","false","R - Treasure"
"Mountain","Basic Land - Mountain","R","","false","R - Treasure"
"Mountain","Basic Land - Mountain","R","","false","R - Treasure"
"Mountain","Basic Land - Mountain","R","","false","R - Treasure"
"Mountain","Basic Land - Mountain","R","","false","R - Treasure"
"Mountain","Basic Land - Mountain","R","","false","R - Contraptions"
"Mountain","Basic Land - Mountain","R","","false","R - Contraptions"
"Mountain","Basic Land - Mountain","R","","false","R - Contraptions"
"Mountain","Basic Land - Mountain","R","","false","R - Contraptions"
"Mountain","Basic Land - Mountain","R","","false","R - Contraptions"
"Mountain","Basic Land - Mountain","R","","false","R - Contraptions"
"Mountain","Basic Land - Mountain","R","","false","R - Artifacts"
"Mountain","Basic Land - Mountain","R","","false","R - Exile"
"Mountain","Basic Land - Mountain","R","","false","R - Exile"
"Mountain","Basic Land - Mountain","R","","false","R - Exile"
"Mountain","Basic Land - Mountain","R","","false","R - Exile"
"Mountain","Basic Land - Mountain","R","","false","R - Exile"
"Mountain","Basic Land - Mountain","R","","false","R - Exile"
"Mountain","Basic Land - Mountain","R","","false","R - Eruption"
"Mountain","Basic Land - Mountain","R","","false","R - Flashback"
"Mountain","Basic Land - Mountain","R","","false","R - Flashback"
"Mountain","Basic Land - Mountain","R","","false","R - Flashback"
"Mountain","Basic Land - Mountain","R","","false","R - Flashback"
"Mountain","Basic Land - Mountain","R","","false","R - Flashback"
"Mountain","Basic Land - Mountain","R","","false","R - Flashback"
"Mountain","Basic Land - Mountain","R","","false","R - Flashback"
"Mountain","Basic Land - Mountain","R","","false","R - Seven Dwarves"
"Mountain","Basic Land - Mountain","R","","false","R - Seven Dwarves"
"Mountain","Basic Land - Mountain","R","","false","R - Seven Dwarves"
"Mountain","Basic Land - Mountain","R","","false","R - Seven Dwarves"
"Mountain","Basic Land - Mountain","R","","false","R - Seven Dwarves"
"Mountain","Basic Land - Mountain","R","","false","R - Seven Dwarves"
"Mountain","Basic Land - Mountain","R","","false","R - Seven Dwarves"
"Mountain","Basic Land - Mountain","R","","false","R - Planeswalkers"
"Mountain","Basic Land - Mountain","R","","false","R - Planeswalkers"
"Mountain","Basic Land - Mountain","R","","false","R - Planeswalkers"
"Mountain","Basic Land - Mountain","R","","false","R - Planeswalkers"
"Mountain","Basic Land - Mountain","R","","false","R - Planeswalkers"
"Mountain","Basic Land - Mountain","R","","false","R - Planeswalkers"
"Mountain","Basic Land - Mountain","","","false","R - Warriors"
"Mountain","Basic Land - Mountain","","","false","R - Auras"
"Mountain","Basic Land - Mountain","","","false","R - Auras"
"Mountain","Basic Land - Mountain","","","false","R - Auras"
"Mountain","Basic Land - Mountain","","","false","R - Auras"
"Mountain","Basic Land - Mountain","","","false","R - Auras"
"Mountain","Basic Land - Mountain","","","false","R - Auras"
"Mountain","Basic Land - Mountain","","","false","R - Copies"
"Mountain","Basic Land - Mountain","","","false","R - Copies"
"Mountain","Basic Land - Mountain","","","false","R - Copies"
"Mountain","Basic Land - Mountain","","","false","R - Copies"
"Mountain","Basic Land - Mountain","","","false","R - Copies"
"Mountain","Basic Land - Mountain","","","false","R - Copies"
"Mountain","Basic Land - Mountain","","","false","R - Copies"
"Mouth of Ronom","Snow Land","","","false","U - Ice"
"Mutavault","Land","","","false","B - Slivers"
"Mutavault","Land","","","false","G - Slivers"
"Mutavault","Land","","","false","R - Slivers"
"Mutavault","Land","","","false","U - Illusions"
"Mutavault","Land","","","false","U - Slivers"
"Mutavault","Land","","","false","W - Slivers"
"Mutavault","Land","","","false","U - Merfolk"
"Mystic Gate","Land","","","false","WU - Heroic"
"Mystic Gate","Land","","","false","WU - Spirits"
"Mystic Gate","Land","","","false","GWU - Adventures"
"Mystic Sanctuary","Land - Island","","","false","U - Spells 2"
"Nesting Grounds","Land","","","false","G - Evolution"
"Nurturing Peatland","Land","","","false","BG - Energy"
"Nurturing Peatland","Land","","","false","BG - -1 Counters"
"Nurturing Peatland","Land","","","false","BG - Self Mill"
"Nurturing Peatland","Land","","","false","BG - Skeletons"
"Nykthos, Shrine to Nyx","Legendary Land","","","false","B - Devotion"
"Nykthos, Shrine to Nyx","Legendary Land","","","false","G - Devotion"
"Oboro, Palace in the Clouds","Legendary Land","","","false","U - Mill"
"Okina, Temple to the Grandfathers","Legendary Land","G","","false","GW - Dungeons & Legends"
"Okina, Temple to the Grandfathers","Legendary Land","","","false","G - Legendary"
"Oran-Rief, the Vastwood","Land","","","false","G - Spikes"
"Oran-Rief, the Vastwood","Land","","","false","G - Elves 3"
"Otawara, Soaring City","Legendary Land","U","","false","U - Blink"
"Pendelhaven","Legendary Land","","","false","G - Saprolings"
"Phyrexia's Core","Land","","","false","B - Artifacts"
"Phyrexian Tower","Legendary Land","","","false","B - Phyrexian 2"
"Plains","Basic Land - Plains","","","false","W - Angels 1"
"Plains","Basic Land - Plains","W","","false","W - Angels 2"
"Plains","Basic Land - Plains","W","","false","W - Angels 3"
"Plains","Basic Land - Plains","W","","false","W - Animated Enchantment"
"Plains","Basic Land - Plains","W","","false","W - Attack!"
"Plains","Basic Land - Plains","W","","false","W - Auras"
"Plains","Basic Land - Plains","W","","false","W - Blink"
"Plains","Basic Land - Plains","W","","false","W - Cats"
"Plains","Basic Land - Plains","W","","false","W - Cycling"
"Plains","Basic Land - Plains","W","","false","W - Elspeth"
"Plains","Basic Land - Plains","W","","false","W - Equipment 1"
"Plains","Basic Land - Plains","W","","false","W - Exalted"
"Plains","Basic Land - Plains","W","","false","W - Flyers"
"Plains","Basic Land - Plains","W","","false","W - Golems"
"Plains","Basic Land - Plains","W","","false","W - Heavily Armored 1"
"Plains","Basic Land - Plains","W","","false","W - Heavily Armored 2"
"Plains","Basic Land - Plains","W","","false","W - Heroic"
"Plains","Basic Land - Plains","W","","false","W - Humans"
"Plains","Basic Land - Plains","W","","false","W - Landfall"
"Plains","Basic Land - Plains","W","","false","W - Lifegain 1"
"Plains","Basic Land - Plains","W","","false","W - Lifegain 2"
"Plains","Basic Land - Plains","W","","false","W - Phyrexian"
"Plains","Basic Land - Plains","W","","false","W - Rebels"
"Plains","Basic Land - Plains","W","","false","W - Serra's Realm"
"Plains","Basic Land - Plains","W","","false","W - Slivers"
"Plains","Basic Land - Plains","W","","false","W - Taxes"
"Plains","Basic Land - Plains","W","","false","W - Artifacts"
"Plains","Basic Land - Plains","W","","false","W - Tokens 1"
"Plains","Basic Land - Plains","W","","false","WB - Demonic Pact"
"Plains","Basic Land - Plains","W","","false","WB - Knights"
"Plains","Basic Land - Plains","W","","false","WB - Monarch"
"Plains","Basic Land - Plains","W","","false","WU - Blink"
"Plains","Basic Land - Plains","W","","false","WU - Heroic"
"Plains","Basic Land - Plains","W","","false","WU - Spirits"
"Plains","Basic Land - Plains","W","","false","5C - Scarecrows"
"Plains","Basic Land - Plains","W","","false","GW - Populate"
"Plains","Basic Land - Plains","W","","false","GW - Populate"
"Plains","Basic Land - Plains","W","","false","RW - Reanimate"
"Plains","Basic Land - Plains","W","","false","RW - Reanimate"
"Plains","Basic Land - Plains","W","","false","RW - Reanimate"
"Plains","Basic Land - Plains","W","","false","RW - Heroic"
"Plains","Basic Land - Plains","W","","false","RW - Heroic"
"Plains","Basic Land - Plains","W","","false","W - Angels 1"
"Plains","Basic Land - Plains","W","","false","W - Angels 1"
"Plains","Basic Land - Plains","W","","false","W - Angels 1"
"Plains","Basic Land - Plains","W","","false","W - Angels 1"
"Plains","Basic Land - Plains","W","","false","W - Angels 1"
"Plains","Basic Land - Plains","W","","false","W - Angels 2"
"Plains","Basic Land - Plains","W","","false","W - Angels 2"
"Plains","Basic Land - Plains","W","","false","W - Angels 2"
"Plains","Basic Land - Plains","W","","false","W - Angels 2"
"Plains","Basic Land - Plains","W","","false","W - Angels 2"
"Plains","Basic Land - Plains","W","","false","W - Angels 3"
"Plains","Basic Land - Plains","W","","false","W - Angels 3"
"Plains","Basic Land - Plains","W","","false","W - Angels 3"
"Plains","Basic Land - Plains","W","","false","W - Angels 3"
"Plains","Basic Land - Plains","W","","false","W - Angels 3"
"Plains","Basic Land - Plains","W","","false","W - Animated Enchantment"
"Plains","Basic Land - Plains","W","","false","W - Animated Enchantment"
"Plains","Basic Land - Plains","W","","false","W - Animated Enchantment"
"Plains","Basic Land - Plains","W","","false","W - Animated Enchantment"
"Plains","Basic Land - Plains","W","","false","W - Animated Enchantment"
"Plains","Basic Land - Plains","W","","false","W - Attack!"
"Plains","Basic Land - Plains","W","","false","W - Attack!"
"Plains","Basic Land - Plains","W","","false","W - Attack!"
"Plains","Basic Land - Plains","W","","false","W - Attack!"
"Plains","Basic Land - Plains","W","","false","W - Attack!"
"Plains","Basic Land - Plains","W","","false","W - Auras"
"Plains","Basic Land - Plains","W","","false","W - Auras"
"Plains","Basic Land - Plains","W","","false","W - Auras"
"Plains","Basic Land - Plains","W","","false","W - Auras"
"Plains","Basic Land - Plains","W","","false","W - Auras"
"Plains","Basic Land - Plains","W","","false","W - Blink"
"Plains","Basic Land - Plains","W","","false","W - Blink"
"Plains","Basic Land - Plains","W","","false","W - Blink"
"Plains","Basic Land - Plains","W","","false","W - Blink"
"Plains","Basic Land - Plains","W","","false","W - Blink"
"Plains","Basic Land - Plains","W","","false","W - Blink"
"Plains","Basic Land - Plains","W","","false","W - Cats"
"Plains","Basic Land - Plains","W","","false","W - Cats"
"Plains","Basic Land - Plains","W","","false","W - Cats"
"Plains","Basic Land - Plains","W","","false","W - Cats"
"Plains","Basic Land - Plains","W","","false","W - Cats"
"Plains","Basic Land - Plains","W","","false","W - Cycling"
"Plains","Basic Land - Plains","W","","false","W - Cycling"
"Plains","Basic Land - Plains","W","","false","W - Cycling"
"Plains","Basic Land - Plains","W","","false","W - Cycling"
"Plains","Basic Land - Plains","W","","false","W - Elspeth"
"Plains","Basic Land - Plains","W","","false","W - Elspeth"
"Plains","Basic Land - Plains","W","","false","W - Elspeth"
"Plains","Basic Land - Plains","W","","false","W - Elspeth"
"Plains","Basic Land - Plains","W","","false","W - Elspeth"
"Plains","Basic Land - Plains","W","","false","W - Equipment 1"
"Plains","Basic Land - Plains","W","","false","W - Equipment 1"
"Plains","Basic Land - Plains","W","","false","W - Equipment 1"
"Plains","Basic Land - Plains","W","","false","W - Equipment 1"
"Plains","Basic Land - Plains","W","","false","W - Equipment 1"
"Plains","Basic Land - Plains","W","","false","W - Equipment 2"
"Plains","Basic Land - Plains","W","","false","W - Equipment 2"
"Plains","Basic Land - Plains","W","","false","W - Equipment 2"
"Plains","Basic Land - Plains","W","","false","W - Equipment 2"
"Plains","Basic Land - Plains","W","","false","W - Equipment 2"
"Plains","Basic Land - Plains","W","","false","W - Equipment 2"
"Plains","Basic Land - Plains","W","","false","W - Exalted"
"Plains","Basic Land - Plains","W","","false","W - Exalted"
"Plains","Basic Land - Plains","W","","false","W - Exalted"
"Plains","Basic Land - Plains","W","","false","W - Exalted"
"Plains","Basic Land - Plains","W","","false","W - Exalted"
"Plains","Basic Land - Plains","W","","false","W - Flyers"
"Plains","Basic Land - Plains","W","","false","W - Flyers"
"Plains","Basic Land - Plains","W","","false","W - Flyers"
"Plains","Basic Land - Plains","W","","false","W - Flyers"
"Plains","Basic Land - Plains","W","","false","W - Flyers"
"Plains","Basic Land - Plains","W","","false","W - Flyers"
"Plains","Basic Land - Plains","W","","false","W - Golems"
"Plains","Basic Land - Plains","W","","false","W - Golems"
"Plains","Basic Land - Plains","W","","false","W - Golems"
"Plains","Basic Land - Plains","W","","false","W - Golems"
