"name","Type","Color","manacost","maybeboard","tags"
"Meteor Golem","Artifact Creature - Golem","","{7}","false","WBR - Revival Trance"
"Laughing Mad","Instant","R","{2}{R}","false","WBR - Revival Trance"
"Siegfried, Famed Swordsman","Legendary Creature - Human Warrior Rogue","B","{3}{B}","false","WBR - Revival Trance"
"Mountain","Basic Land - Mountain","","","false","WBR - Revival Trance"
"Mountain","Basic Land - Mountain","","","false","WBR - Revival Trance"
"Mountain","Basic Land - Mountain","","","false","WBR - Revival Trance"
"Swamp","Basic Land - Swamp","","","false","WBR - Revival Trance"
"Swamp","Basic Land - Swamp","","","false","WBR - Revival Trance"
"Swamp","Basic Land - Swamp","","","false","WBR - Revival Trance"
"Plains","Basic Land - Plains","","","false","WBR - Revival Trance"
"Plains","Basic Land - Plains","","","false","WBR - Revival Trance"
"Kuja, Genome Sorcerer","Commander","R","{2}{B}{R}","false","zz_Commander;BR - Robe and Hat"
"Overkill","Instant","B","{2}{B}","false","BR - Robe and Hat"
"Fire Magic","Instant","R","{R}","false","BR - Robe and Hat"
"Black Waltz No. 3","Legendary Creature - Wizard","BR","{2}{B}{R}","false","BR - Robe and Hat"
"Transpose","Instant","B","{2}{B}","false","BR - Robe and Hat"
"Circle of Power","Sorcery","B","{3}{B}","false","BR - Robe and Hat"
"Black Mage's Rod","Artifact - Equipment","B","{1}{B}","false","BR - Robe and Hat"
"Vivi's Thunder Magic","Instant","R","","false","BR - Robe and Hat"
"Cornered by Black Mages","Sorcery","B","{1}{B}{B}","false","BR - Robe and Hat"
"Mysidian Elder","Creature - Human Wizard","R","{2}{R}","false","BR - Robe and Hat"
"A Promise Fulfilled","Sorcery","R","","false","BR - Robe and Hat"
"Lindblum, Industrial Regency","Land - Town","","","false","BR - Robe and Hat"
"Mountain","Basic Land - Mountain","","","false","BR - Robe and Hat"
"Mountain","Basic Land - Mountain","","","false","BR - Robe and Hat"
"Mountain","Basic Land - Mountain","","","false","BR - Robe and Hat"
"Swamp","Basic Land - Swamp","","","false","BR - Robe and Hat"
"Swamp","Basic Land - Swamp","","","false","BR - Robe and Hat"
"Swamp","Basic Land - Swamp","","","false","BR - Robe and Hat"
"Swamp","Basic Land - Swamp","","","false","BR - Robe and Hat"
"Yuna, Hope of Spira","Commander","G","{3}{G}{W}","false","WG - Summoner;zz_Commander"
"Esper Origins","Sorcery","G","{1}{G}","false","WG - Summoner"
"Summon: Titan","Enchantment Creature - Saga Giant","G","{3}{G}{G}","false","WG - Summoner"
"Town Greeter","Creature - Human Citizen","G","{1}{G}","false","WG - Summoner"
"Circle of the Land Druid","Creature - Gnome Druid","G","{1}{G}","false","WG - Summoner"
"Summon: Bahamut","Enchantment Creature - Saga Dragon","","{9}","false","WG - Summoner"
"Garnet, Princess of Alexandria","Legendary Creature - Human Noble Cleric","GW","{G}{W}","false","WG - Summoner"
"Summon: Ixion","Enchantment Creature - Saga Unicorn","W","{2}{W}","false","WG - Summoner"
"Summoner's Grimoire","Artifact - Equipment","G","{3}{G}","false","WG - Summoner"
"Clash of the Eikons","Sorcery","G","{G}","false","WG - Summoner"
"Summon: Knights of Round","Enchantment Creature - Saga Knight","W","{6}{W}{W}","false","WG - Summoner"
"Summon: Yojimbo","Enchantment Creature - Saga Samurai","W","{3}{W}","false","WG - Summoner"
"Plains","Basic Land - Plains","","","false","WG - Summoner"
"Plains","Basic Land - Plains","","","false","WG - Summoner"
"Plains","Basic Land - Plains","","","false","WG - Summoner"
"Plains","Basic Land - Plains","","","false","WG - Summoner"
"Forest","Basic Land - Forest","","","false","WG - Summoner"
"Forest","Basic Land - Forest","","","false","WG - Summoner"
"Forest","Basic Land - Forest","","","false","WG - Summoner"
"Forest","Basic Land - Forest","","","false","WG - Summoner"
"Teachings of the Kirin","Enchantment - Saga","G","{1}{G}","false","WG - Summoner"
"Sarkhan, Soul Aflame","Legendary Creature - Human Shaman","RU","{1}{U}{R}","false","URG - Dragon's Omen"
"Mox Jasper","Legendary Artifact","","{0}","false","URG - Dragon's Omen"
"La abuela, siempre generosa","Creature - Elf Scout","G","","false","BG - Prey"
"Cauldron Familiar","Creature - Cat","B","{B}","false","BG - Prey"
"Experimental Confectioner","Creature - Human Peasant","B","{2}{B}","false","BG - Prey"
"Fade from History","Sorcery","G","{2}{G}{G}","false","BG - Prey"
"Youthful Valkyrie","Creature - Angel","W","{1}{W}","false","WB - The Fallen"
"Renegade Reaper","Creature - Angel Berserker","B","{2}{B}","false","WB - The Fallen"
"Dread Return","Sorcery","B","{2}{B}{B}","false","WB - The Fallen"
"Rosa, Resolute White Mage","Legendary Creature - Human Noble Cleric","W","{3}{W}","false","W - Count with Me"
"Marwyn, the Nurturer","Legendary Creature - Elf Druid","G","{2}{G}","false","G - Power Rangers"
"Casal, Lurkwood Pathfinder","Legendary Creature - Tiefling Druid","G","{3}{G}","false","G - Nature's Way"
"Astrologian's Planisphere","Artifact - Equipment","U","{1}{U}","false","WUB - I Need a Hero"
"Single Combat","Sorcery","W","{3}{W}{W}","false","WR - World Warriors"
"Nibelheim Aflame","Sorcery","R","{2}{R}{R}","false","WR - World Warriors"
"Radiate","Instant","R","{3}{R}{R}","false","R - Burn It All"
"Sliver Hive","Land","","","false","UG - Oops All Slivers"
"Snuff Out","Instant","B","{3}{B}","false","BR - At Any Cost"
"Lyse Hext","Legendary Creature - Human Rebel Monk","UW","{1}{W}{U}","false","WUR - Flying Monks"
"Crux of Fate","Sorcery","B","{3}{B}{B}","false","BR - Dragon Boneyard"
"Anje, Maid of Dishonor","Commander","B","{2}{B}{R}","false","BR - Blood Suckers;zz_Commander"
"Voldaren Epicure","Creature - Vampire","R","{R}","false","BR - Blood Suckers"
"Blood Fountain","Artifact","B","{B}","false","BR - Blood Suckers"
"Ivora, Insatiable Heir","Legendary Creature - Vampire Warrior","R","{1}{R}","false","BR - Blood Suckers"
"Abrade","Instant","R","{1}{R}","false","BR - Blood Suckers"
"Markov Enforcer","Creature - Vampire Soldier","R","{4}{R}{R}","false","BR - Blood Suckers"
"Olivia's Attendants","Creature - Vampire","R","{4}{R}{R}","false","BR - Blood Suckers"
"Gluttonous Guest","Creature - Vampire","B","{2}{B}","false","BR - Blood Suckers"
"Voldaren Bloodcaster","Creature - Vampire Wizard","B","{1}{B}","false","BR - Blood Suckers"
"Bloodtithe Harvester","Creature - Vampire","BR","{B}{R}","false","BR - Blood Suckers"
"Falkenrath Forebear","Creature - Vampire","B","{2}{B}","false","BR - Blood Suckers"
"The Devil Strahd","Legendary Creature - Vampire Noble","BR","","false","BR - Blood Suckers"
"Swamp","Basic Land - Swamp","","","false","BR - Blood Suckers"
"Swamp","Basic Land - Swamp","","","false","BR - Blood Suckers"
"Swamp","Basic Land - Swamp","","","false","BR - Blood Suckers"
"Mountain","Basic Land - Mountain","","","false","BR - Blood Suckers"
"Mountain","Basic Land - Mountain","","","false","BR - Blood Suckers"
"Mountain","Basic Land - Mountain","","","false","BR - Blood Suckers"
"Mountain","Basic Land - Mountain","","","false","BR - Blood Suckers"
"Mirri's Guile","Enchantment","G","{G}","false","G - Elvish Supremacy"
"Robe of Stars","Artifact - Equipment","W","{1}{W}","false","W - Galactic Wardrobe"
"Pain for All","Enchantment - Aura","R","{2}{R}","false","WRG - Fight Club"
"Paradise Druid","Creature - Elf Druid","G","{1}{G}","false","RG - RaggaManaLanda"
"Uthros, Titanic Godcore","Land - Planet","","","false","U - Urza's Toy Box"
"Devastating Onslaught","Sorcery","R","{X}{X}{R}","false","UBR - Mirror Breakers"
"Thrumming Hivepool","Artifact","","{6}","false","UG - Oops All Slivers"
"Paradox Haze","Enchantment - Aura","U","{2}{U}","false","UBR - Fast Forward"
"Goblin Engineer","Creature - Goblin Artificer","R","{1}{R}","false","R - Scrapyard"
"Arcbound Ravager","Artifact Creature - Beast","","{2}","false","U - Robot Chickens"
"Ethersworn Canonist","Artifact Creature - Human Cleric","W","{1}{W}","false","W - Arts and Crafts"
"Foundry Inspector","Artifact Creature - Construct","","{3}","false","W - Arts and Crafts"
"Inkmoth Nexus","Land","","","false","B - Contagion"
"Evendo, Waking Haven","Land - Planet","","","false","G - Mana Flood"
"Miles ""Tails"" Prower","Legendary Creature - Fox Artificer","UW","{1}{W}{U}","false","WU - Mecha"
"Amy Rose","Legendary Creature - Hedgehog Warrior","RW","{2}{R}{W}","false","WUR - Stars and Stripes"
"Nissa, Who Shakes the World","Legendary Planeswalker - Nissa","G","{3}{G}{G}","false","G - Forever Forests"
"Cultivator Colossus","Creature - Plant Beast","G","{4}{G}{G}{G}","false","G - Forever Forests"
"Pastor da Selva","Creature - Elemental","G","","false","WBG - Landfill"
"Eternal Witness","Creature - Human Shaman","G","{1}{G}{G}","false","WBG - Landfill"
"Titania, Voice of Gaea","Commander","G","{1}{G}{G}","false","zz_Commander;G - Elemental Growth"
"Nature's Claim","Instant","G","{G}","false","G - Elemental Growth"
"Avenger of Zendikar","Creature - Elemental","G","{5}{G}{G}","false","G - Elemental Growth"
"Wrenn and Realmbreaker","Legendary Planeswalker - Wrenn","G","{1}{G}{G}","false","G - Elemental Growth"
"Azusa, Lost but Seeking","Legendary Creature - Human Monk","G","{2}{G}","false","G - Elemental Growth"
"Titania, Protector of Argoth","Legendary Creature - Elemental","G","{3}{G}{G}","false","G - Elemental Growth"
"Titania, Nature's Force","Legendary Creature - Elemental","G","{4}{G}{G}","false","G - Elemental Growth"
"Zuran Orb","Artifact","","{0}","false","G - Elemental Growth"
"Argoth, Sanctum of Nature","Land","","","false","G - Elemental Growth"
"Crucible of Worlds","Artifact","","{3}","false","G - Elemental Growth"
"Erinis, Gloom Stalker","Legendary Creature - Halfling Ranger","G","{2}{G}","false","G - Elemental Growth"
"Sylvan Safekeeper","Creature - Human Wizard","G","{G}","false","G - Elemental Growth"
"Six","Legendary Creature - Treefolk","G","{2}{G}","false","G - Elemental Growth"
"Rumbleweed","Creature - Plant Elemental","G","{10}{G}","false","G - Elemental Growth"
"Forest","Basic Land - Forest","","","false","G - Elemental Growth"
"Forest","Basic Land - Forest","","","false","G - Elemental Growth"
"Forest","Basic Land - Forest","","","false","G - Elemental Growth"
"Forest","Basic Land - Forest","","","false","G - Elemental Growth"
"Forest","Basic Land - Forest","","","false","G - Elemental Growth"
"Forest","Basic Land - Forest","","","false","G - Elemental Growth"
"Shadow the Hedgehog","Commander","R","{B}{B}{R}{R}","false","zz_Commander;BR - Dark Treasure"
"Goldspan Dragon","Creature - Dragon","R","{3}{R}{R}","false","BR - Dark Treasure"
"Anger","Creature - Incarnation","R","{3}{R}","false","BR - Dark Treasure"
"Decadent Dragon","Creature - Dragon","R","{2}{R}{R}","false","BR - Dark Treasure"
"Strike It Rich","Sorcery","R","{R}","false","BR - Dark Treasure"
"The Fire Crystal","Legendary Artifact","R","{2}{R}{R}","false","BR - Dark Treasure"
"Knuckles the Echidna","Legendary Creature - Echidna Warrior","R","{2}{R}{R}","false","BR - Dark Treasure"
"Unexpected Windfall","Instant","R","{2}{R}{R}","false","BR - Dark Treasure"
"Professional Face-Breaker","Creature - Human Warrior","R","{2}{R}","false","BR - Dark Treasure"
"Knuckles's Gloves","Legendary Artifact - Equipment","R","","false","BR - Dark Treasure"
"Deadly Dispute","Instant","B","{1}{B}","false","BR - Dark Treasure"
"Air Shoes","Artifact - Equipment","","","false","BR - Dark Treasure"
"Chaos Emerald","Artifact","","","false","BR - Dark Treasure"
"Swamp","Basic Land - Swamp","","","false","BR - Dark Treasure"
"Swamp","Basic Land - Swamp","","","false","BR - Dark Treasure"
"Swamp","Basic Land - Swamp","","","false","BR - Dark Treasure"
"Swamp","Basic Land - Swamp","","","false","BR - Dark Treasure"
"Mountain","Basic Land - Mountain","","","false","BR - Dark Treasure"
"Mountain","Basic Land - Mountain","","","false","BR - Dark Treasure"
"Mountain","Basic Land - Mountain","","","false","BR - Dark Treasure"
"Mountain","Basic Land - Mountain","","","false","BR - Dark Treasure"
"Syr Vondam, Sunstar Exemplar","Commander","W","{W}{B}","false","zz_Commander;WB - Warp Drive"
"Rayblade Trooper","Creature - Human Soldier","W","{2}{W}","false","WB - Warp Drive"
"Elegy Acolyte","Creature - Human Cleric","B","{2}{B}{B}","false","WB - Warp Drive"
"Timeline Culler","Creature - Drix Warlock","B","{B}{B}","false","WB - Warp Drive"
"Haliya, Guided by Light","Legendary Creature - Human Soldier","W","{2}{W}","false","WB - Warp Drive"
"Cosmogrand Zenith","Creature - Human Soldier","W","{2}{W}","false","WB - Warp Drive"
"Alpharael, Stonechosen","Legendary Creature - Human Cleric","B","{3}{B}{B}","false","WB - Warp Drive"
"Astelli Reclaimer","Creature - Angel Warrior","W","{3}{W}{W}","false","WB - Warp Drive"
"Exalted Sunborn","Creature - Angel Wizard","W","{3}{W}{W}","false","WB - Warp Drive"
"Beyond the Quiet","Sorcery","W","{3}{W}{W}","false","WB - Warp Drive"
"Dawnsire, Sunstar Dreadnought","Legendary Artifact - Spacecraft","","{5}","false","WB - Warp Drive"
"Anticausal Vestige","Creature - Eldrazi","","{6}","false","WB - Warp Drive"
"Knight Luminary","Creature - Human Knight","W","{3}{W}","false","WB - Warp Drive"
"Swamp","Basic Land - Swamp","","","false","WB - Warp Drive"
"Swamp","Basic Land - Swamp","","","false","WB - Warp Drive"
"Swamp","Basic Land - Swamp","","","false","WB - Warp Drive"
"Swamp","Basic Land - Swamp","","","false","WB - Warp Drive"
"Plains","Basic Land - Plains","","","false","WB - Warp Drive"
"Plains","Basic Land - Plains","","","false","WB - Warp Drive"
"Plains","Basic Land - Plains","","","false","WB - Warp Drive"
"Plains","Basic Land - Plains","","","false","WB - Warp Drive"
"Kenessos, Priest of Thassa","Commander","U","{1}{U}","false","zz_Commander;UG - Sea Monsters"
"Gwen Stacy","Commander","R","{1}{R}","false","WUR - Spider-Verse;zz_Commander"
"Spinneret and Spiderling","Legendary Creature - Spider Human Hero","R","{R}","false","WUR - Spider-Verse"
"Arana, Heart of the Spider","Legendary Creature - Spider Human Hero","RW","{1}{R}{W}","false","WUR - Spider-Verse"
"Spider-Verse","Enchantment","R","{3}{R}{R}","false","WUR - Spider-Verse"
"SP//dr, Piloted by Peni","Legendary Artifact Creature - Spider Hero","UW","{3}{W}{U}","false","WUR - Spider-Verse"
"Amazing Acrobatics","Instant","U","{1}{U}{U}","false","WUR - Spider-Verse"
"Silver Sable, Mercenary Leader","Legendary Creature - Human Mercenary Hero","W","{2}{W}","false","WUR - Spider-Verse"
"Spider-Man 2099","Legendary Creature - Spider Human Hero","RU","{U}{R}","false","WUR - Spider-Verse"
"Multiversal Passage","Land","","","false","WUR - Spider-Verse"
"Heroes' Hangout","Sorcery","R","{R}","false","WUR - Spider-Verse"
"Iron Spider, Stark Upgrade","Legendary Artifact Creature - Spider Hero","","{3}","false","WUR - Spider-Verse"
"Spider-Punk","Legendary Creature - Spider Human Hero","R","{1}{R}","false","WUR - Spider-Verse"
"Interdimensional Web Watch","Artifact","","{4}","false","WUR - Spider-Verse"
"Island","Basic Land - Island","","","false","WUR - Spider-Verse"
"Island","Basic Land - Island","","","false","WUR - Spider-Verse"
"Mountain","Basic Land - Mountain","","","false","WUR - Spider-Verse"
"Mountain","Basic Land - Mountain","","","false","WUR - Spider-Verse"
"Mountain","Basic Land - Mountain","","","false","WUR - Spider-Verse"
"Plains","Basic Land - Plains","","","false","WUR - Spider-Verse"
"Plains","Basic Land - Plains","","","false","WUR - Spider-Verse"
"Peter Parker","Commander","W","{1}{W}","false","WUG - Web-slinging;zz_Commander"
"Web of Life and Destiny","Enchantment","G","{6}{G}{G}","false","WUG - Web-slinging"
"Silk, Web Weaver","Legendary Creature - Spider Human Hero","GW","{2}{G}{W}","false","WUG - Web-slinging"
"Spider-Sense","Instant","U","{1}{U}","false","WUG - Web-slinging"
"Arachne, Psionic Weaver","Legendary Creature - Spider Human Hero","W","{2}{W}","false","WUG - Web-slinging"
"Spectacular Spider-Man","Legendary Creature - Spider Human Hero","W","{1}{W}","false","WUG - Web-slinging"
"Flash Thompson, Spider-Fan","Legendary Creature - Human Citizen","W","{1}{W}","false","WUG - Web-slinging"
"Radioactive Spider","Creature - Spider","G","{G}","false","WUG - Web-slinging"
"Mary Jane Watson","Legendary Creature - Human Performer","GW","{1}{G/W}","false","WUG - Web-slinging"
"Brainstorm","Instant","U","{U}","false","WUG - Web-slinging"
"Spider-Woman, Stunning Savior","Legendary Creature - Spider Human Hero","UW","{1}{W/U}","false","WUG - Web-slinging"
"Ephemerate","Instant","W","{W}","false","WUG - Web-slinging"
"Spider-Ham, Peter Porker","Legendary Creature - Spider Boar Hero","G","{1}{G}","false","WUG - Web-slinging"
"Multiversal Passage","Land","","","false","WUG - Web-slinging"
"Plains","Basic Land - Plains","","","false","WUG - Web-slinging"
"Plains","Basic Land - Plains","","","false","WUG - Web-slinging"
"Plains","Basic Land - Plains","","","false","WUG - Web-slinging"
"Island","Basic Land - Island","","","false","WUG - Web-slinging"
"Island","Basic Land - Island","","","false","WUG - Web-slinging"
"Forest","Basic Land - Forest","","","false","WUG - Web-slinging"
"Forest","Basic Land - Forest","","","false","WUG - Web-slinging"
"Edgar Markov","Commander","B","{3}{R}{W}{B}","false","WBR - Team Edgar;zz_Commander"
